id,title,option1,option2,option3,sku,requires_shipping,taxable,featured_image,available,price,grams,compare_at_price,position,product_id,updated_at,vendor,url,key,bio,productType,type,type_coffee,origin,beans
8710859325500,1 Cup x40,1 Cup x40,,,VCF-01-40M,True,True,,True,6.82,150,,1,723943981116,2019-12-09 13:18:10+13:00,Hario,https://coffeesupreme.com,3,"Our <span lang=""EN-US"">marvellous</span> Hario V60 Coffee Dripper series uses particular paper filters to achieve an excellent and consistent quality of extraction. These natural un-bleached filters come in packs of 40 or 100, and are designed for a single use. <em><strong><br> </strong></em></p>
",Filter,newimage,,,0
507262797,Chemex Cream & Sugar Set,Chemex Cream & Sugar Set,,,CCS,True,True,"{'id': 12725326053436, 'product_id': 226519901, 'position': 1, 'created_at': '2019-09-25T10:34:12+12:00', 'updated_at': '2019-10-17T11:19:45+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/coffee-supreme_chemex_sugarandcreamset_c0e0d2e6-5759-426a-831f-0a84b896f274.png?v=1571264385', 'variant_ids': [507262797]}",False,18.6,1000,57.00,1,226519901,2019-12-18 09:35:26+13:00,Chemex,https://coffeesupreme.com,3,"<span>The Handblown Cream &amp; Sugar Set from Chemex displays as elegantly as it stores.</span></p>
</blockquote>
",Equipment,,,,0
38677805202,Black,Black,,,WECFB Mug - Black,True,True,"{'id': 12732964143164, 'product_id': 274549997, 'position': 3, 'created_at': '2019-09-26T11:46:28+12:00', 'updated_at': '2019-10-17T11:19:45+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/coffee-supreme_dinermug_WECFB_black_1.png?v=1571264385', 'variant_ids': [38677805202]}",True,12.4,1000,,1,274549997,2020-01-08 15:30:40+13:00,Coffee Supreme,https://coffeesupreme.com,3,"Our 5th edition of the classic diner with a new custom artwork ""We eat coffee for breakfast"".</p>
</blockquote>
",Merchandise,,,,0
8959025020988,Small,Small,,,Speedster - SML,True,True,"{'id': 13229789282364, 'product_id': 755272745020, 'position': 1, 'created_at': '2019-10-22T13:47:23+13:00', 'updated_at': '2019-10-22T13:47:23+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/coffee-supreme_baristasocks_speedsters_2.png?v=1571705243', 'variant_ids': [8959025020988, 8959025053756, 8959025086524]}",True,8.6738,250,,1,755272745020,2020-01-06 15:23:10+13:00,Coffee Supreme,https://coffeesupreme.com,3,"<span style=""font-weight: 400;"">In the competitive spirit of the AeroPress Champs, we’re pumped to release our new Speedster Barista Socks. Just like a classic red Ferrari F40, chuck on a pair of Speedsters and you’ll be racing through life.</span></p>
",Equipment,,,,0
42740693650,Default Title,Default Title,,,WIKARCS,True,True,,False,40.3,1010,,1,10501261906,2019-11-04 13:37:20+13:00,Colin Harmon,https://coffeesupreme.com,3,,,,,,0
287122168,6 - 10cup,6 - 10cup,,,6 - 10 cup,True,True,"{'id': 12727010787388, 'product_id': 126344706, 'position': 1, 'created_at': '2019-09-25T17:39:05+12:00', 'updated_at': '2019-10-22T16:22:38+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/coffee-supreme_chemex_sparecollar_2.png?v=1571714558', 'variant_ids': [287122168]}",True,9.3,200,,1,126344706,2019-09-25 17:39:11+12:00,Chemex,https://coffeesupreme.com,3,"<span>Spruce up your Chemex Coffee Maker with an original wood collar and leather tie.</span></p>
</blockquote>
",Equipment,,,,0
7826570379324,Default Title,Default Title,,,,True,True,,True,11.16,111,,1,644900323388,2019-12-24 14:32:35+13:00,Coffee Supreme,https://coffeesupreme.com,3,"From our new Japanese roots, we bring you the Tenugui for Coffee Supreme Tokyo. </p>
",Merchandise,,,,0
8285976133692,Black,Black,,,,True,True,"{'id': 12725938585660, 'product_id': 680684519484, 'position': 1, 'created_at': '2019-09-25T11:55:03+12:00', 'updated_at': '2019-10-17T11:19:58+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Rhinoware_Espresso-Knock-Box_BLACK.png?v=1571264398', 'variant_ids': [8285976133692]}",False,31.0,499,,1,680684519484,2019-12-03 09:24:05+13:00,Coffee Supreme,https://coffeesupreme.com,3,"Measuring 135mm wide by 150mm high, the Rhino Coffee Gear<br>knock box is reasonably sized, yet small enough for any bench top. <br><br>Its durable body is dishwasher safe, and the rubber base keeps it from going anywhere while you bang out your pucks.</p>
",Equipment,,,,0
38984426002,Default Title,Default Title,,,One Cup Gold Filter,True,True,,True,26.04,500,,1,101179786,2020-01-04 19:34:35+13:00,Frieling,https://coffeesupreme.com,3,"<span style=""line-height: 1.2;"">This gold coffee filter offers convenience and consistency every time you brew your coffee. The magic is in the gold plated micro foil metal filter that allows coffee to develop its full flavour without influencing the taste during the filtration process. Perfect for those who do not want to compromise on taste while wanting as little fuss as possible. This is as easy as it gets for great coffee making.</span></p>
",Equipment,,,,0
7134536433724,S / Black,S,Black,,WECFB Womens,True,True,"{'id': 12725875834940, 'product_id': 539555528764, 'position': 5, 'created_at': '2019-09-25T11:34:35+12:00', 'updated_at': '2019-10-17T11:19:56+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_WECFB-Tee_Womens_Black_Back.png?v=1571264396', 'variant_ids': [7134536433724, 7134536499260, 7134536564796, 7134536630332]}",False,21.7,500,,1,539555528764,2019-11-14 13:09:30+13:00,Coffee Supreme,https://coffeesupreme.com,3, </p>,Merchandise,t-shirt,,,0
7134383013948,Coffee Supreme Barista Soap,Coffee Supreme Barista Soap,,,,True,True,,True,14.879999999999999,111,,1,539535999036,2019-12-17 16:50:30+13:00,Coffee Supreme,https://coffeesupreme.com,3,,,,,,0
7095033430076,White,White,,,VHS-60W,True,True,"{'id': 12732222439484, 'product_id': 171210440722, 'position': 3, 'created_at': '2019-09-26T09:16:22+12:00', 'updated_at': '2019-10-17T11:19:55+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Hario_Thermal-Server_White.png?v=1571264395', 'variant_ids': [7095033430076]}",True,40.3,1000,,1,171210440722,2019-12-08 13:25:50+13:00,Hario,https://coffeesupreme.com,3,"Stay hotter for longer with Hario's newest offering. The 600ml server is available in three different finishes.</p>
",Equipment,newimage,,,0
235713323,FP-2 for 3 cup,FP-2 for 3 cup,,,FP-2,True,True,"{'id': 13246792302652, 'product_id': 101636549, 'position': 3, 'created_at': '2019-10-23T15:01:22+13:00', 'updated_at': '2019-10-23T15:02:13+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Chemex_paperfilters_3cup_224042af-246a-473b-9185-93fe2c2280b1.png?v=1571796133', 'variant_ids': [235713323]}",True,10.5338,3000,,1,101636549,2020-01-08 18:39:50+13:00,Chemex,https://coffeesupreme.com,3,"<span>The magic behind the Chemex taste lies in these special filters. By only allowing aromatic coffee oils and caffeine to pass through, the filter paper ensures a clean tasting coffee minus the bitter elements. <em>Approximately 100 filters per box.</em></span></p>
",Equipment,,,,0
119167189010,Default Title,Default Title,,,CSxTALKY,True,True,,True,31.0,150,,1,17046470674,2019-11-14 10:45:28+13:00,Coffee Supreme,https://coffeesupreme.com,3,"The first collaborative product between Coffee Supreme and Talky. <br>Talky is a trio of young designers with an extensive background in fashion and apparel design. Their signature product is a set of porcelain Sukehashi (chopstick holders). Utilise these little skateboards in various ways. You could rock one at the cupping table.<br><br>Previous Talky collaborations include Mark Gonzales, Naijel Graph, Jackson Matisse and many more.<br><br>Set of two skateboards.<br>Porcelain (Made in Japan)</p>
",Merchandise,,,,0
118200795154,300ml,300ml,,,CPSW-2-OV,True,True,,True,74.4,600,,1,16921395218,2019-12-15 09:49:35+13:00,Hario,https://coffeesupreme.com,3,"Elegantly simple, the Hario Cafe Press is the rebirth of the classic french press.</p>
</blockquote>
",Equipment,,,,0
97063600146,Default Title,Default Title,,,M-12WD,True,True,,True,12.4,249,,1,15379595282,2019-11-23 10:36:25+13:00,Hario,https://coffeesupreme.com,3,A beautifully crafted wooden coffee scoop by Hario of Japan.</p>,Equipment,newimage,,,0
97004388370,600ml,600ml,,,MCPN-7R,True,True,"{'id': 12854569500732, 'product_id': 15372550162, 'position': 2, 'created_at': '2019-10-07T12:45:06+13:00', 'updated_at': '2019-10-17T11:19:53+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Hario_Mizudashi_SMALL_d2ca7d4b-f389-4a9f-b0c1-4c272c76aae9.png?v=1571264393', 'variant_ids': [97004388370]}",True,21.7,1010,,1,15372550162,2020-01-02 16:47:50+13:00,Hario,https://coffeesupreme.com,3,"Come summer, cold coffee is the go. This cold brew pot from Mizudashi is simple and sustainable. </p>
<meta charset=""utf-8""><meta charset=""utf-8"">
",Equipment,,,,0
75122475026,Default Title,Default Title,,,BDK-80-W,True,True,,True,61.38,1010,,1,13882359826,2019-12-20 15:12:00+13:00,Hario,https://coffeesupreme.com,3,"<span>Part of a tidy new range of enamelware from Hario Japan, this stunning drip kettle is compatible with all oven types. The </span>kettle features bright white enamel outside, with a deep speckled blue interior with teak wood accents. The perfect addition to your morning ritual.</p>
<meta charset=""utf-8"">
",Equipment,,,,0
74776903698,100g,100g,,,BCN-100-W,True,True,"{'id': 13059562438716, 'product_id': 13867515922, 'position': 1, 'created_at': '2019-10-11T12:24:01+13:00', 'updated_at': '2019-10-17T11:19:53+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Hario-Bona-Canister_100g.png?v=1571264393', 'variant_ids': [74776903698]}",True,23.56,501,,1,13867515922,2019-12-23 10:59:10+13:00,Hario,https://coffeesupreme.com,3,"Part of a beautiful new range of enamelware from Hario Japan these two sizes of storage jars are perfect for keeping tea or coffee fresh. Made from white enamel with a wood lid and silicone seal to keep in the goodness. Available in 100g or 200g capacity.</p>
",Equipment,,,,0
45581079826,Whole Beans / 150g,Whole Beans,150g,,150g,True,True,"{'id': 12725329068092, 'product_id': 10766067730, 'position': 1, 'created_at': '2019-09-25T10:34:34+12:00', 'updated_at': '2019-10-17T11:19:53+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Colombia_Huila-Decaf_a118f97d-160d-4b7c-885f-b31d369c5d7c.png?v=1571264393', 'variant_ids': [45581079826, 45581079890, 45581079954, 45581080018, 45581080594, 45581080658, 45581080722, 45581080786, 45581080850, 45581080914, 45581080978, 45581081042, 45581081106, 45581081170, 45581081234, 45581081298, 45581081362, 45581081426, 45581081490, 45581081554, 45581081618, 45581081682, 45581081746, 45581081810, 45581081938, 45581082002, 45581082066, 45581082130]}",True,4.65,150,,1,10766067730,2019-12-30 09:49:30+13:00,Coffee Supreme,https://coffeesupreme.com,3,,,,,,0
43385529746,whole beans / 150g,whole beans,150g,,150g,True,True,"{'id': 13272589566012, 'product_id': 10549250962, 'position': 1, 'created_at': '2019-10-24T11:19:49+13:00', 'updated_at': '2019-10-24T11:19:58+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Rotating-Espresso_c83bb430-0425-4fb3-bdc3-4d754f6cecec.png?v=1571869198', 'variant_ids': [43385529746, 43385529810, 43385529874, 43385529938, 43385886098, 43385886354, 43385886546, 43385886802, 43385921490, 43385922002, 43385922770, 43385923154]}",True,4.65,150,,1,10549250962,2020-01-07 19:00:47+13:00,Coffee Supreme,https://coffeesupreme.com,3,,,,,,0
43295559122,Whole Beans / 150g,Whole Beans,150g,,150g,True,True,"{'id': 12725325267004, 'product_id': 10544071122, 'position': 1, 'created_at': '2019-09-25T10:33:58+12:00', 'updated_at': '2019-10-17T11:19:52+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Decaf_Espresso_b5fd8d7f-7d47-4708-abd4-a1c951911485.png?v=1571264392', 'variant_ids': [43295559122, 43295559250, 43295559378, 43295559506, 43295561618, 43295561682, 43295561746, 43295597202, 43295598930, 43295601938, 43295605266, 43295648018, 43295648146, 43295648210, 43295648722, 43299374290]}",True,4.65,150,,1,10544071122,2020-01-07 11:07:31+13:00,Coffee Supreme,https://coffeesupreme.com,3,"Coming from the largest coffee producing nation in the world, this Brazilian decaf uses the the Swiss Water decaffeination process which is a 100% chemical-free decaffeination method. Using pure water, the caffeine in coffee beans is gently removed until they are 99.9% caffeine-free, without compromising the coffee's unique origin body, flavor, and aroma characteristics.</p>
<div></div>
</div>
</div>",Coffee,flavour:caramel,flavour:malt,flavour:nutty,0
43292445074,Whole Beans / 150g,Whole Beans,150g,,150g,True,True,"{'id': 12725325037628, 'product_id': 10543929362, 'position': 1, 'created_at': '2019-09-25T10:33:53+12:00', 'updated_at': '2019-10-17T11:19:52+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Brazil_Bob-O-Link_b982d77b-711a-40ea-97f4-8599e2fc9555.png?v=1571264392', 'variant_ids': [43292445074, 43292445138, 43292445202, 43292445266, 43292445330, 43292445394, 43292445458, 43292445522, 43292445586, 43292445650, 43292445714, 43292445778, 43292445842, 43292445906, 43292445970, 43292446034, 43292446098, 43292446162, 43292446226, 43292446290, 43292446354, 43292446418, 43292446482, 43292446546, 43292446610, 43292446674, 43292446738, 43316387858]}",True,4.65,150,,1,10543929362,2020-01-07 20:30:05+13:00,Coffee Supreme,https://coffeesupreme.com,3,,,,,,0
234763414,Whole Beans / 150g,Whole Beans,150g,,150g,True,True,"{'id': 12725342306364, 'product_id': 101071352, 'position': 1, 'created_at': '2019-09-25T10:36:22+12:00', 'updated_at': '2019-10-17T11:19:41+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Indonesia_Mt-Raung_1375b836-c768-4dd0-8706-a4b3eb6975a7.png?v=1571264381', 'variant_ids': [234763414, 234763416, 234763418, 234763420, 338617671, 338617672, 338617673, 338617674, 338617675, 338617677, 338617678, 46089546194]}",True,4.65,150,,1,101071352,2020-01-08 12:04:25+13:00,Coffee Supreme,https://coffeesupreme.com,3,"<span><span>A fully washed Arabica from one of the first ""new world"" homes of coffee. Our Java has heavy, creamy body, with a soft, cradling acidity, and pleasant sweetness. It has a familiar Indonesian earthy complexity but is delivered very cleanly and with toast and baker's chocolate notes to boot. A big confident coffee best as espresso but can also be used in plunger.</span></span></p>
<div></div>
</div>
</div>",Coffee,flavour:dark chocolate,method:espresso,method:stovetop,0
29750716306,Whole Beans / 150g,Whole Beans,150g,,150g,True,True,"{'id': 12725324415036, 'product_id': 100265124, 'position': 1, 'created_at': '2019-09-25T10:33:48+12:00', 'updated_at': '2019-10-17T11:19:41+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Brazil_018aa659-14c9-4d89-945e-7241a130a6f7.png?v=1571264381', 'variant_ids': [29667997074, 29750716178, 29750716242, 29750716306, 29750716370, 29750716434, 29750716498, 29750716562, 29750716626, 29750716690, 29750716754, 29750716818]}",True,4.65,150,,1,100265124,2020-01-08 20:14:36+13:00,Coffee Supreme,https://coffeesupreme.com,3,,,,,,0
338617397,Whole Beans / 150g,Whole Beans,150g,,150g,True,True,"{'id': 12725324251196, 'product_id': 101066856, 'position': 1, 'created_at': '2019-09-25T10:33:43+12:00', 'updated_at': '2019-10-17T11:19:41+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Boxer_7a718f36-c820-4805-9d65-36f23e50851f.png?v=1571264381', 'variant_ids': [234756726, 234756728, 234756730, 234756732, 234756734, 234756738, 234756740, 338617397, 338617398, 338617399, 338617400, 43299869970]}",True,4.65,150,,1,101066856,2020-01-08 20:14:35+13:00,Coffee Supreme,https://coffeesupreme.com,3,"A Brazil-based blend designed with the espresso drinker in mind.  With it's distinctive dark chocolate notes, full body, and pleasant finish the Boxer blend makes gutsy milk drinks, and hefty espresso.</p>
<meta charset=""utf-8"">
</div>
</div>",Coffee,Espresso Blend,method:espresso,Rotating Subscription Weekly Amount Distributed :: 234756726 => 1,1
42180337490,Default Title,Default Title,,,Klean Kanteen,True,True,,True,37.2,1010,,1,10453513554,2020-01-06 17:59:45+13:00,Klean Kanteen,https://coffeesupreme.com,3,,,,,,0
37866811410,Small,Small,,,Classic - SML,True,True,"{'id': 13229632323644, 'product_id': 9903727314, 'position': 1, 'created_at': '2019-10-22T13:10:22+13:00', 'updated_at': '2019-10-22T13:10:31+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/coffee-supreme_baristasocks_originals_pair.png?v=1571703031', 'variant_ids': [37866811410, 37866811538, 37866811666]}",True,8.6738,250,,1,9903727314,2019-12-18 09:42:56+13:00,Coffee Supreme,https://coffeesupreme.com,3,"<span>The return of the classic, quintessential barista sock. Join the cult already.</span> These socks were designed with baristas and feet front of mind. Often a barista can go to great lengths to ensure every detail is just perfect, but they've overlooked socks. The result: unbalanced acidity, badmouth feels, stink latte art - a mediocre cup. Barista Socks deliver maximum performance while you’re at work, but also not at work. Coffee Supreme Barista Socks are fully endorsed by <a href=""https://www.issasocks.com/"" target=""_blank"" title=""ISSA Socks"" rel=""noopener noreferrer"">ISSA</a> (The International Specialty Sock Association).</p>
",Equipment,,,,0
30157611218,350ml,350ml,,,,True,True,"{'id': 12725351415868, 'product_id': 8836505554, 'position': 1, 'created_at': '2019-09-25T10:37:59+12:00', 'updated_at': '2019-10-17T11:19:51+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Stainless-Steel-Milk-Jugs_67af4745-8497-4f41-9232-f65351ca3d65.png?v=1571264391', 'variant_ids': [30112074962, 30157605394, 30157611218]}",True,17.36,5000,,1,8836505554,2019-10-25 12:07:05+13:00,Other,https://coffeesupreme.com,3,"Stainless steel jug for steaming milk and perfecting your latte art.</p>
",Equipment,jug,latte,milk,0
38864001298,Matt Black,Matt Black,,,Stagg,True,True,"{'id': 13059379265596, 'product_id': 8865682706, 'position': 2, 'created_at': '2019-10-11T11:28:17+13:00', 'updated_at': '2019-10-17T11:19:51+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Fellow_Stagg_Kettle_Black_5e749e6d-6a5a-40e5-a141-d1423814f18e.png?v=1571264391', 'variant_ids': [38864001298]}",True,89.9,2000,,1,8865682706,2020-01-02 21:13:30+13:00,Fellow,https://coffeesupreme.com,3,"The Fellow Stagg Pour-Over Kettle’s elegant and functional design can help kick your brewing up a notch.</p>
",Equipment,Filter,Kettle,Pour Over,1
790518937,Whole Beans / 150g,Whole Beans,150g,,150g,True,True,"{'id': 12725348925500, 'product_id': 328206401, 'position': 1, 'created_at': '2019-09-25T10:37:31+12:00', 'updated_at': '2019-10-17T11:19:46+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_No-07_a64ff95e-87e9-4919-9313-68b9f9e55113.png?v=1571264386', 'variant_ids': [790518937, 790518941, 790518945, 790518949, 790518953, 790518957, 790518961, 790518965, 790518969, 790518973, 790518977, 790518981]}",True,4.65,150,,1,328206401,2020-01-08 20:14:36+13:00,Coffee Supreme,https://coffeesupreme.com,3,"<span style=""color: #000000;"">No. 7, our darkest roast, used to go by the name of Caramel. Its new name is derived from our original shop and roastery at 7 Woodward St, where Coffee Supreme began in 1993, and where it is one of the last remaining menu items from that era. No. 7 is a changing blend of high-grown coffees that are dense enough to handle the very dark roast profile. It’s suitable either on its own for those that like a smokey, low-acid, “old world” cup, or as a seasoning element for adding a deeper, darker taste to one of our other coffees.</span></p>
</div>
<div class=""block-text""></div>
</div>",Coffee,Espresso Blend,flavour:dark chocolate,flavour:malt,1
661460141,400mls,400mls,,,VCWN-40,True,True,"{'id': 12726703783996, 'product_id': 280798797, 'position': 3, 'created_at': '2019-09-25T16:01:06+12:00', 'updated_at': '2019-10-17T11:19:45+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Hario_Coffee_Server_VCWN-40.png?v=1571264385', 'variant_ids': [661460141]}",True,40.3,600,,1,280798797,2019-09-25 16:01:30+12:00,Hario,https://coffeesupreme.com,3,"A further edition to Hario's beautiful coffee server series finished with stunning Olive Wood handles. </p>
</blockquote>
",Equipment,,,,0
29192777554,Small,Small,,,Sports - SML,True,True,,True,8.6738,250,,1,8701086354,2019-12-18 09:40:45+13:00,Coffee Supreme,https://coffeesupreme.com,3," </p>
</blockquote>
",Equipment,,,,0
28704600530,"Colombia, Finca Buenavista","Colombia, Finca Buenavista",,,,True,True,"{'id': 12725897297980, 'product_id': 8598933906, 'position': 1, 'created_at': '2019-09-25T11:40:02+12:00', 'updated_at': '2019-10-17T11:19:50+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/coffee-supreme_sodasyrup_front.png?v=1571264390', 'variant_ids': [28704600530]}",True,15.19,900,,1,8598933906,2019-12-24 10:43:15+13:00,Coffee Supreme,https://coffeesupreme.com,3,"<span>We've collaborated once again with the pioneering </span><a href=""http://www.sixbarrelsoda.co.nz/"" target=""_blank"" title=""Six Barrel Soda Co official website"" rel=""noopener noreferrer"">Six Barrel Soda Co.</a><span> to create handmade all natural coffee soda syrups. </span></p>
</blockquote>
",Consumables,,,,0
25935573769,1kg,1kg,,,,True,True,"{'id': 12725326217276, 'product_id': 8024328969, 'position': 1, 'created_at': '2019-09-25T10:34:15+12:00', 'updated_at': '2019-10-17T11:19:49+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coco-Traders_Coconut-Blossom-Sugar_fc8ccb0c-d0bc-4c63-a779-3faa747271ee.png?v=1571264389', 'variant_ids': [25935573769]}",True,16.74,1000,,1,8024328969,2019-12-18 09:35:20+13:00,The Original Cocoa Traders,https://coffeesupreme.com,3,"Coconut blossom sugar is a great cane sugar alternative. The sugar is minimally processed and has rich toffee flavour. The sugar is certified organic and has a naturally low GI rating. </p>
<meta charset=""utf-8"">
",Equipment,,,,0
9632268933,Default Title,Default Title,,,,True,True,,True,9.61,150,,1,3265842245,2019-12-20 08:47:11+13:00,Cafetto,https://coffeesupreme.com,3,,,,,,0
28297192722,Natural,Natural,,,HP018,True,True,"{'id': 12732263497788, 'product_id': 8517142802, 'position': 2, 'created_at': '2019-09-26T09:26:54+12:00', 'updated_at': '2019-10-17T11:19:50+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/coffee-supreme_hasamiporcelain_teapot_natural.png?v=1571264390', 'variant_ids': [28297192722]}",True,55.7938,750,,1,8517142802,2019-12-18 11:26:26+13:00,Hasami Porcelain,https://coffeesupreme.com,3,"The Hasami teapot is a large, minimal teapot ideal for brewing for a small group. </p>
",Equipment,needimage,,,0
28297163282,Natural,Natural,,,HP017,True,True,"{'id': 12732259795004, 'product_id': 8517133074, 'position': 2, 'created_at': '2019-09-26T09:25:53+12:00', 'updated_at': '2019-10-17T11:19:50+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/coffee-supreme_hasamiporcelain_sugarbowl_natural.png?v=1571264390', 'variant_ids': [28297163282]}",True,18.593799999999998,750,,1,8517133074,2019-12-18 09:35:21+13:00,Hasami Porcelain,https://coffeesupreme.com,3,"The sugar pot is available in three finishes; natural, clear and black. It is stackable with the mugs, milk pitcher and small wooden tray.</p>
",Equipment,needimage,,,0
28297138130,Natural,Natural,,,HP028,True,True,"{'id': 12726664364092, 'product_id': 8517126610, 'position': 1, 'created_at': '2019-09-25T15:52:14+12:00', 'updated_at': '2019-10-17T11:19:50+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Hasami_Porcelain_Milk_Pitcher_Natural.png?v=1571264390', 'variant_ids': [28297138130]}",True,24.7938,750,,1,8517126610,2019-12-18 09:35:20+13:00,Hasami Porcelain,https://coffeesupreme.com,3,"<span>The stackable milk pitcher from Hasami is available in three finishes, natural, clear and black. The handheld pourer is an elegant addition to that tea and coffee set. The milk pitcher is compatible with the mugs and sugar pot thanks to their modular design.</span></p>
",Equipment,,,,0
28297250386,85mm,85mm,,,HP022,True,True,"{'id': 12725341978684, 'product_id': 8517157970, 'position': 2, 'created_at': '2019-09-25T10:36:09+12:00', 'updated_at': '2019-10-17T11:19:50+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/coffee-supreme_hasamiporcelain_tray_wood_CART_880c4e6c-ec3d-4962-bf85-e907ad39327f.png?v=1571264390', 'variant_ids': [28297250386, 28297261586]}",False,15.493799999999998,750,,1,8517157970,2019-09-25 10:36:09+12:00,Hasami Porcelain,https://coffeesupreme.com,3,"Thanks to Hasami Porcelain's practical modular design, the Hasami Wood Tray is functional as both a coaster and lid. It is available in two sizes; the smaller pairs with the mugs, milk pitcher and sugar bowl and the larger with the teapot. </p>
",Equipment,newimage,,,0
4520865285,Default Title,Default Title,,,,True,True,,False,167.4,3600,,1,1474920133,2019-12-20 08:42:05+13:00,Baratza,https://coffeesupreme.com,3,"An accomplished all-rounder that excels as an entry level home filter grinder.</p>
",Equipment,,,,0
235714071,1 Cup x40,1 Cup x40,,,VCF-01-40W,True,True,"{'id': 12726067494972, 'product_id': 101637095, 'position': 1, 'created_at': '2019-09-25T12:42:11+12:00', 'updated_at': '2019-10-17T11:19:42+13:00', 'alt': None, 'width': 2000, 'height': 2000, 'src': 'https://cdn.shopify.com/s/files/1/0172/5642/products/Coffee-Supreme_Hario_VCF-01-40W.png?v=1571264382', 'variant_ids': [235714071, 28191821522]}",True,6.82,150,,1,101637095,2019-12-18 13:00:21+13:00,Hario,https://coffeesupreme.com,3,"Our <span lang=""EN-US"">marvellous</span> Hario V60 Coffee Dripper series uses particular paper filters to achieve an excellent and consistent quality of extraction. These filters come in packs of 40 or 100 and are designed for a single use. <em><strong><br> </strong></em></p>
",Filter,,,,0
